Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5
30.664538250,0,0,0,1,1,1
30.664558250,0,1,0,1,1,1
30.664563500,0,0,0,1,1,1
30.664564000,0,0,1,1,1,1
30.664568750,0,1,1,1,1,1
30.664574000,0,0,1,1,1,1
30.664574375,0,0,0,1,1,1
30.664579250,0,1,0,1,1,1
30.664584375,0,0,0,1,1,1
30.664589750,0,1,0,1,1,1
30.664594875,0,0,0,1,1,1
30.664600250,0,1,0,1,1,1
30.664605375,0,0,0,1,1,1
30.664610750,0,1,0,1,1,1
30.664615875,0,0,0,1,1,1
30.664621125,0,1,0,1,1,1
30.664626375,0,0,0,1,1,1
30.664631625,0,1,0,1,1,1
30.664636875,0,0,0,1,1,1
30.664637375,0,0,1,1,1,1
30.664637750,0,0,0,1,1,1
30.664642125,0,1,0,1,1,1
30.664647375,0,0,0,1,1,1
30.664667250,0,1,0,1,1,1
30.664672500,0,0,0,1,1,1
30.664677750,0,1,0,1,1,1
30.664683000,0,0,0,1,1,1
30.664688250,0,1,0,1,1,1
30.664693500,0,0,0,1,1,1
30.664698750,0,1,0,1,1,1
30.664703875,0,0,0,1,1,1
30.664709250,0,1,0,1,1,1
30.664714375,0,0,0,1,1,1
30.664719750,0,1,0,1,1,1
30.664724875,0,0,0,1,1,1
30.664730250,0,1,0,1,1,1
30.664735375,0,0,0,1,1,1
30.664740625,0,1,0,1,1,1
30.664745875,0,0,0,1,1,1
30.664746375,0,0,1,1,1,1
30.664746875,0,0,0,1,1,1
30.664751125,0,1,0,1,1,1
30.664756375,0,0,0,1,1,1
30.664776375,0,1,0,1,1,1
30.664781500,0,0,0,1,1,1
30.664786750,0,1,0,1,1,1
30.664792000,0,0,0,1,1,1
30.664797250,0,1,0,1,1,1
30.664802500,0,0,0,1,1,1
30.664807750,0,1,0,1,1,1
30.664812875,0,0,0,1,1,1
30.664818250,0,1,0,1,1,1
30.664823375,0,0,0,1,1,1
30.664828750,0,1,0,1,1,1
30.664833875,0,0,0,1,1,1
30.664839250,0,1,0,1,1,1
30.664844375,0,0,0,1,1,1
30.664849625,0,1,0,1,1,1
30.664854875,0,0,0,1,1,1
30.664855500,0,0,1,1,1,1
30.664855875,0,0,0,1,1,1
30.664860125,0,1,0,1,1,1
30.664865375,0,0,0,1,1,1
30.664885375,0,1,0,1,1,1
30.664890500,0,0,0,1,1,1
30.664895750,0,1,0,1,1,1
30.664901000,0,0,0,1,1,1
30.664906250,0,1,0,1,1,1
30.664911500,0,0,0,1,1,1
30.664916750,0,1,0,1,1,1
30.664922000,0,0,0,1,1,1
30.664927250,0,1,0,1,1,1
30.664932375,0,0,0,1,1,1
30.664937750,0,1,0,1,1,1
30.664942875,0,0,0,1,1,1
30.664948250,0,1,0,1,1,1
30.664953375,0,0,0,1,1,1
30.664958750,0,1,0,1,1,1
30.664963875,0,0,0,1,1,1
30.664964500,0,0,1,1,1,1
30.664964875,0,0,0,1,1,1
30.664969125,0,1,0,1,1,1
30.664974375,0,0,0,1,1,1
30.664994375,0,1,0,1,1,1
30.664999500,0,0,0,1,1,1
30.665004750,0,1,0,1,1,1
30.665010000,0,0,0,1,1,1
30.665015250,0,1,0,1,1,1
30.665020500,0,0,0,1,1,1
30.665025750,0,1,0,1,1,1
30.665031000,0,0,0,1,1,1
30.665036250,0,1,0,1,1,1
30.665041375,0,0,0,1,1,1
30.665046750,0,1,0,1,1,1
30.665051875,0,0,0,1,1,1
30.665057250,0,1,0,1,1,1
30.665062375,0,0,0,1,1,1
30.665067750,0,1,0,1,1,1
30.665072875,0,0,0,1,1,1
30.665073500,0,0,1,1,1,1
30.665073875,0,0,0,1,1,1
30.665078125,0,1,0,1,1,1
30.665083375,0,0,0,1,1,1
30.665103375,0,1,0,1,1,1
30.665108500,0,0,0,1,1,1
30.665113875,0,1,0,1,1,1
30.665119000,0,0,0,1,1,1
30.665124250,0,1,0,1,1,1
30.665129500,0,0,0,1,1,1
30.665134750,0,1,0,1,1,1
30.665140000,0,0,0,1,1,1
30.665145250,0,1,0,1,1,1
30.665150375,0,0,0,1,1,1
30.665155750,0,1,0,1,1,1
30.665160875,0,0,0,1,1,1
30.665166250,0,1,0,1,1,1
30.665171375,0,0,0,1,1,1
30.665176750,0,1,0,1,1,1
30.665181875,0,0,0,1,1,1
30.665182500,0,0,1,1,1,1
30.665182875,0,0,0,1,1,1
30.665187125,0,1,0,1,1,1
30.665192375,0,0,0,1,1,1
30.665212375,0,1,0,1,1,1
30.665217500,0,0,0,1,1,1
30.665222875,0,1,0,1,1,1
30.665228000,0,0,0,1,1,1
30.665233250,0,1,0,1,1,1
30.665238500,0,0,0,1,1,1
30.665243750,0,1,0,1,1,1
30.665249000,0,0,0,1,1,1
30.665254250,0,1,0,1,1,1
30.665259500,0,0,0,1,1,1
30.665264750,0,1,0,1,1,1
30.665269875,0,0,0,1,1,1
30.665275250,0,1,0,1,1,1
30.665280375,0,0,0,1,1,1
30.665285750,0,1,0,1,1,1
30.665290875,0,0,0,1,1,1
30.665291500,0,0,1,1,1,1
30.665291875,0,0,0,1,1,1
30.665296250,0,1,0,1,1,1
30.665301375,0,0,0,1,1,1
30.665321375,0,1,0,1,1,1
30.665326500,0,0,0,1,1,1
30.665327125,0,0,1,1,1,1
30.665331875,0,1,1,1,1,1
30.665337000,0,0,1,1,1,1
30.665337500,0,0,0,1,1,1
30.665342375,0,1,0,1,1,1
30.665347500,0,0,0,1,1,1
30.665352750,0,1,0,1,1,1
30.665358000,0,0,0,1,1,1
30.665363250,0,1,0,1,1,1
30.665368500,0,0,0,1,1,1
30.665373750,0,1,0,1,1,1
30.665378875,0,0,0,1,1,1
30.665379500,0,0,1,1,1,1
30.665384250,0,1,1,1,1,1
30.665389375,0,0,1,1,1,1
30.665389875,0,0,0,1,1,1
30.665394750,0,1,0,1,1,1
30.665399875,0,0,0,1,1,1
30.665400500,0,0,1,1,1,1
30.665400875,0,0,0,1,1,1
30.665405250,0,1,0,1,1,1
30.665410375,0,0,0,1,1,1
30.665430375,0,1,0,1,1,1
30.665435500,0,0,0,1,1,1
30.665440875,0,1,0,1,1,1
30.665446000,0,0,0,1,1,1
30.665451375,0,1,0,1,1,1
30.665456500,0,0,0,1,1,1
30.665461750,0,1,0,1,1,1
30.665467000,0,0,0,1,1,1
30.665472250,0,1,0,1,1,1
30.665477500,0,0,0,1,1,1
30.665482750,0,1,0,1,1,1
30.665487875,0,0,0,1,1,1
30.665493250,0,1,0,1,1,1
30.665498375,0,0,0,1,1,1
30.665503750,0,1,0,1,1,1
30.665508875,0,0,0,1,1,1
30.665509500,0,0,1,1,1,1
30.665509875,0,0,0,1,1,1
30.665514250,0,1,0,1,1,1
30.665519375,0,0,0,1,1,1
30.665539375,0,1,0,1,1,1
30.665544500,0,0,0,1,1,1
30.665549875,0,1,0,1,1,1
30.665555000,0,0,0,1,1,1
30.665560375,0,1,0,1,1,1
30.665565500,0,0,0,1,1,1
30.665570750,0,1,0,1,1,1
30.665576000,0,0,0,1,1,1
30.665581250,0,1,0,1,1,1
30.665586500,0,0,0,1,1,1
30.665591750,0,1,0,1,1,1
30.665596875,0,0,0,1,1,1
30.665602250,0,1,0,1,1,1
30.665607375,0,0,0,1,1,1
30.665612750,0,1,0,1,1,1
30.665617875,0,0,0,1,1,1
30.665618500,0,0,1,1,1,1
30.665618875,0,0,0,1,1,1
30.665623250,0,1,0,1,1,1
30.665628375,0,0,0,1,1,1
30.665648375,0,1,0,1,1,1
30.665653500,0,0,0,1,1,1
30.665658875,0,1,0,1,1,1
30.665664000,0,0,0,1,1,1
30.665669375,0,1,0,1,1,1
30.665674500,0,0,0,1,1,1
30.665679750,0,1,0,1,1,1
30.665685000,0,0,0,1,1,1
30.665690250,0,1,0,1,1,1
30.665695500,0,0,0,1,1,1
30.665700750,0,1,0,1,1,1
30.665706000,0,0,0,1,1,1
30.665711250,0,1,0,1,1,1
30.665716375,0,0,0,1,1,1
30.665721750,0,1,0,1,1,1
30.665726875,0,0,0,1,1,1
30.665727500,0,0,1,1,1,1
30.665727875,0,0,0,1,1,1
30.665732250,0,1,0,1,1,1
30.665737375,0,0,0,1,1,1
30.665757375,0,1,0,1,1,1
30.665762500,0,0,0,1,1,1
30.665767875,0,1,0,1,1,1
30.665773000,0,0,0,1,1,1
30.665778375,0,1,0,1,1,1
30.665783500,0,0,0,1,1,1
30.665784125,0,0,1,1,1,1
30.665788875,0,1,1,1,1,1
30.665794000,0,0,1,1,1,1
30.665794500,0,0,0,1,1,1
30.665799250,0,1,0,1,1,1
30.665804500,0,0,0,1,1,1
30.665809750,0,1,0,1,1,1
30.665815000,0,0,0,1,1,1
30.665820250,0,1,0,1,1,1
30.665825375,0,0,0,1,1,1
30.665830750,0,1,0,1,1,1
30.665835875,0,0,0,1,1,1
30.665836500,0,0,1,1,1,1
30.665836875,0,0,0,1,1,1
30.665841250,0,1,0,1,1,1
30.665846375,0,0,0,1,1,1
30.665866375,0,1,0,1,1,1
30.665871500,0,0,0,1,1,1
30.665876875,0,1,0,1,1,1
30.665882000,0,0,0,1,1,1
30.665887375,0,1,0,1,1,1
30.665892500,0,0,0,1,1,1
30.665897875,0,1,0,1,1,1
30.665903000,0,0,0,1,1,1
30.665908250,0,1,0,1,1,1
30.665913500,0,0,0,1,1,1
30.665918750,0,1,0,1,1,1
30.665924000,0,0,0,1,1,1
30.665929250,0,1,0,1,1,1
30.665934500,0,0,0,1,1,1
30.665939750,0,1,0,1,1,1
30.665944875,0,0,0,1,1,1
30.665945500,0,0,1,1,1,1
30.665945875,0,0,0,1,1,1
30.665950250,0,1,0,1,1,1
30.665955375,0,0,0,1,1,1
30.665975375,0,1,0,1,1,1
30.665980625,0,0,0,1,1,1
30.665985875,0,1,0,1,1,1
30.665991000,0,0,0,1,1,1
30.665996375,0,1,0,1,1,1
30.666001500,0,0,0,1,1,1
30.666006875,0,1,0,1,1,1
30.666012000,0,0,0,1,1,1
30.666017375,0,1,0,1,1,1
30.666022500,0,0,0,1,1,1
30.666027750,0,1,0,1,1,1
30.666033000,0,0,0,1,1,1
30.666038250,0,1,0,1,1,1
30.666043500,0,0,0,1,1,1
30.666048750,0,1,0,1,1,1
30.666053875,0,0,0,1,1,1
30.666054500,0,0,1,1,1,1
30.666054875,0,0,0,1,1,1
30.666059250,0,1,0,1,1,1
30.666064375,0,0,0,1,1,1
30.666084375,0,1,0,1,1,1
30.666089625,0,0,0,1,1,1
30.666094875,0,1,0,1,1,1
30.666100000,0,0,0,1,1,1
30.666105375,0,1,0,1,1,1
30.666110500,0,0,0,1,1,1
30.666115875,0,1,0,1,1,1
30.666121000,0,0,0,1,1,1
30.666126375,0,1,0,1,1,1
30.666131500,0,0,0,1,1,1
30.666136750,0,1,0,1,1,1
30.666142000,0,0,0,1,1,1
30.666147250,0,1,0,1,1,1
30.666152500,0,0,0,1,1,1
30.666157750,0,1,0,1,1,1
30.666162875,0,0,0,1,1,1
30.666163500,0,0,1,1,1,1
30.666163875,0,0,0,1,1,1
30.666168250,0,1,0,1,1,1
30.666173375,0,0,0,1,1,1
30.666193375,0,1,0,1,1,1
30.666198625,0,0,0,1,1,1
30.666203875,0,1,0,1,1,1
30.666209000,0,0,0,1,1,1
30.666214375,0,1,0,1,1,1
30.666219500,0,0,0,1,1,1
30.666224875,0,1,0,1,1,1
30.666230000,0,0,0,1,1,1
30.666235375,0,1,0,1,1,1
30.666240500,0,0,0,1,1,1
30.666245875,0,1,0,1,1,1
30.666251000,0,0,0,1,1,1
30.666256250,0,1,0,1,1,1
30.666261500,0,0,0,1,1,1
30.666266750,0,1,0,1,1,1
30.666272000,0,0,0,1,1,1
30.666272625,0,0,1,1,1,1
30.666272875,0,0,0,1,1,1
30.666277250,0,1,0,1,1,1
30.666282375,0,0,0,1,1,1
30.666302375,0,1,0,1,1,1
30.666307625,0,0,0,1,1,1
30.666312875,0,1,0,1,1,1
30.666318125,0,0,0,1,1,1
30.666323375,0,1,0,1,1,1
30.666328500,0,0,0,1,1,1
30.666333875,0,1,0,1,1,1
30.666339000,0,0,0,1,1,1
30.666344375,0,1,0,1,1,1
30.666349500,0,0,0,1,1,1
30.666354875,0,1,0,1,1,1
30.666360000,0,0,0,1,1,1
30.666365250,0,1,0,1,1,1
30.666370500,0,0,0,1,1,1
30.666375750,0,1,0,1,1,1
30.666381000,0,0,0,1,1,1
30.666381625,0,0,1,1,1,1
30.666381875,0,0,0,1,1,1
30.666386250,0,1,0,1,1,1
30.666391375,0,0,0,1,1,1
30.666411375,0,1,0,1,1,1
30.666416625,0,0,0,1,1,1
30.666421875,0,1,0,1,1,1
30.666427125,0,0,0,1,1,1
30.666432375,0,1,0,1,1,1
30.666437500,0,0,0,1,1,1
30.666442875,0,1,0,1,1,1
30.666448000,0,0,0,1,1,1
30.666453375,0,1,0,1,1,1
30.666458500,0,0,0,1,1,1
30.666463875,0,1,0,1,1,1
30.666469000,0,0,0,1,1,1
30.666474250,0,1,0,1,1,1
30.666479500,0,0,0,1,1,1
30.666484750,0,1,0,1,1,1
30.666490000,0,0,0,1,1,1
30.666490625,0,0,1,1,1,1
30.666490875,0,0,0,1,1,1
30.666495250,0,1,0,1,1,1
30.666500500,0,0,0,1,1,1
30.666520375,0,1,0,1,1,1
30.666525625,0,0,0,1,1,1
30.666530875,0,1,0,1,1,1
30.666536125,0,0,0,1,1,1
30.666541375,0,1,0,1,1,1
30.666546500,0,0,0,1,1,1
30.666551875,0,1,0,1,1,1
30.666557000,0,0,0,1,1,1
30.666562375,0,1,0,1,1,1
30.666567500,0,0,0,1,1,1
30.666572875,0,1,0,1,1,1
30.666578000,0,0,0,1,1,1
30.666583250,0,1,0,1,1,1
30.666588500,0,0,0,1,1,1
30.666593750,0,1,0,1,1,1
30.666599000,0,0,0,1,1,1
30.666599625,0,0,1,1,1,1
30.666599875,0,0,0,1,1,1
30.666604250,0,1,0,1,1,1
30.666609500,0,0,0,1,1,1
30.666629375,0,1,0,1,1,1
30.666634625,0,0,0,1,1,1
30.666639875,0,1,0,1,1,1
30.666645125,0,0,0,1,1,1
30.666650375,0,1,0,1,1,1
30.666655625,0,0,0,1,1,1
30.666660875,0,1,0,1,1,1
30.666666000,0,0,0,1,1,1
30.666671375,0,1,0,1,1,1
30.666676500,0,0,0,1,1,1
30.666681875,0,1,0,1,1,1
30.666687000,0,0,0,1,1,1
30.666692375,0,1,0,1,1,1
30.666697500,0,0,0,1,1,1
30.666702750,0,1,0,1,1,1
30.666708000,0,0,0,1,1,1
30.666708625,0,0,1,1,1,1
30.666709000,0,0,0,1,1,1
30.666713250,0,1,0,1,1,1
30.666718500,0,0,0,1,1,1
30.666738500,0,1,0,1,1,1
30.666743625,0,0,0,1,1,1
30.666748875,0,1,0,1,1,1
30.666754125,0,0,0,1,1,1
30.666759375,0,1,0,1,1,1
30.666764625,0,0,0,1,1,1
30.666769875,0,1,0,1,1,1
30.666775000,0,0,0,1,1,1
30.666780375,0,1,0,1,1,1
30.666785500,0,0,0,1,1,1
30.666790875,0,1,0,1,1,1
30.666796000,0,0,0,1,1,1
30.666801375,0,1,0,1,1,1
30.666806500,0,0,0,1,1,1
30.666811750,0,1,0,1,1,1
30.666817000,0,0,0,1,1,1
30.666817625,0,0,1,1,1,1
30.666818000,0,0,0,1,1,1
30.666822250,0,1,0,1,1,1
30.666827500,0,0,0,1,1,1
30.666847500,0,1,0,1,1,1
30.666852625,0,0,0,1,1,1
30.666857875,0,1,0,1,1,1
30.666863125,0,0,0,1,1,1
30.666868375,0,1,0,1,1,1
30.666873625,0,0,0,1,1,1
30.666878875,0,1,0,1,1,1
30.666884125,0,0,0,1,1,1
30.666889375,0,1,0,1,1,1
30.666894500,0,0,0,1,1,1
30.666899875,0,1,0,1,1,1
30.666905000,0,0,0,1,1,1
30.666910375,0,1,0,1,1,1
30.666915500,0,0,0,1,1,1
30.666920875,0,1,0,1,1,1
30.666926000,0,0,0,1,1,1
30.666926625,0,0,1,1,1,1
30.666927000,0,0,0,1,1,1
30.666931250,0,1,0,1,1,1
30.666936500,0,0,0,1,1,1
30.666956500,0,1,0,1,1,1
30.666961625,0,0,0,1,1,1
30.666966875,0,1,0,1,1,1
30.666972125,0,0,0,1,1,1
30.666977375,0,1,0,1,1,1
30.666982625,0,0,0,1,1,1
30.666987875,0,1,0,1,1,1
30.666993125,0,0,0,1,1,1
30.666998375,0,1,0,1,1,1
30.667003500,0,0,0,1,1,1
30.667008875,0,1,0,1,1,1
30.667014000,0,0,0,1,1,1
30.667019375,0,1,0,1,1,1
30.667024500,0,0,0,1,1,1
30.667029875,0,1,0,1,1,1
30.667035000,0,0,0,1,1,1
30.667035500,0,0,1,1,1,1
30.667036000,0,0,0,1,1,1
30.667040250,0,1,0,1,1,1
30.667045500,0,0,0,1,1,1
30.667065500,0,1,0,1,1,1
30.667070625,0,0,0,1,1,1
30.667076000,0,1,0,1,1,1
30.667081125,0,0,0,1,1,1
30.667086375,0,1,0,1,1,1
30.667091625,0,0,0,1,1,1
30.667096875,0,1,0,1,1,1
30.667102125,0,0,0,1,1,1
30.667107375,0,1,0,1,1,1
30.667112500,0,0,0,1,1,1
30.667117875,0,1,0,1,1,1
30.667123000,0,0,0,1,1,1
30.667128375,0,1,0,1,1,1
30.667133500,0,0,0,1,1,1
30.667138875,0,1,0,1,1,1
30.667144000,0,0,0,1,1,1
30.667144500,0,0,1,1,1,1
30.667145000,0,0,0,1,1,1
30.667149250,0,1,0,1,1,1
30.667154500,0,0,0,1,1,1
30.667174500,0,1,0,1,1,1
30.667179625,0,0,0,1,1,1
30.667185000,0,1,0,1,1,1
30.667190125,0,0,0,1,1,1
30.667195375,0,1,0,1,1,1
30.667200625,0,0,0,1,1,1
30.667205875,0,1,0,1,1,1
30.667211125,0,0,0,1,1,1
30.667216375,0,1,0,1,1,1
30.667221625,0,0,0,1,1,1
30.667226875,0,1,0,1,1,1
30.667232000,0,0,0,1,1,1
30.667237375,0,1,0,1,1,1
30.667242500,0,0,0,1,1,1
30.667247875,0,1,0,1,1,1
30.667253000,0,0,0,1,1,1
30.667253500,0,0,1,1,1,1
30.667254000,0,0,0,1,1,1
30.667258375,0,1,0,1,1,1
30.667263500,0,0,0,1,1,1
30.667283500,0,1,0,1,1,1
30.667288625,0,0,0,1,1,1
30.667294000,0,1,0,1,1,1
30.667299125,0,0,0,1,1,1
30.667304500,0,1,0,1,1,1
30.667309625,0,0,0,1,1,1
30.667314875,0,1,0,1,1,1
30.667320125,0,0,0,1,1,1
30.667325375,0,1,0,1,1,1
30.667330625,0,0,0,1,1,1
30.667335875,0,1,0,1,1,1
30.667341000,0,0,0,1,1,1
30.667341625,0,0,1,1,1,1
30.667346375,0,1,1,1,1,1
30.667351500,0,0,1,1,1,1
30.667352000,0,0,0,1,1,1
30.667356875,0,1,0,1,1,1
30.667362000,0,0,0,1,1,1
30.667362500,0,0,1,1,1,1
30.667363000,0,0,0,1,1,1
30.667367375,0,1,0,1,1,1
30.667372500,0,0,0,1,1,1
30.667392500,0,1,0,1,1,1
30.667397625,0,0,0,1,1,1
30.667403000,0,1,0,1,1,1
30.667408125,0,0,0,1,1,1
30.667413500,0,1,0,1,1,1
30.667418625,0,0,0,1,1,1
30.667423875,0,1,0,1,1,1
30.667429125,0,0,0,1,1,1
30.667434375,0,1,0,1,1,1
30.667439625,0,0,0,1,1,1
30.667444875,0,1,0,1,1,1
30.667450000,0,0,0,1,1,1
30.667450625,0,0,1,1,1,1
30.667455375,0,1,1,1,1,1
30.667460500,0,0,1,1,1,1
30.667461000,0,0,0,1,1,1
30.667465875,0,1,0,1,1,1
30.667471000,0,0,0,1,1,1
30.667471625,0,0,1,1,1,1
30.667472000,0,0,0,1,1,1
30.667476375,0,1,0,1,1,1
30.667481500,0,0,0,1,1,1
30.667501500,0,1,0,1,1,1
30.667506625,0,0,0,1,1,1
30.667512000,0,1,0,1,1,1
30.667517125,0,0,0,1,1,1
30.667522500,0,1,0,1,1,1
30.667527625,0,0,0,1,1,1
30.667532875,0,1,0,1,1,1
30.667538125,0,0,0,1,1,1
30.667543375,0,1,0,1,1,1
30.667548625,0,0,0,1,1,1
30.667553875,0,1,0,1,1,1
30.667559000,0,0,0,1,1,1
30.667559625,0,0,1,1,1,1
30.667564375,0,1,1,1,1,1
30.667569500,0,0,1,1,1,1
30.667570000,0,0,0,1,1,1
30.667574875,0,1,0,1,1,1
30.667580000,0,0,0,1,1,1
30.667580625,0,0,1,1,1,1
30.667581000,0,0,0,1,1,1
30.667585375,0,1,0,1,1,1
30.667590500,0,0,0,1,1,1
30.667610500,0,1,0,1,1,1
30.667615625,0,0,0,1,1,1
30.667621000,0,1,0,1,1,1
30.667626125,0,0,0,1,1,1
30.667631500,0,1,0,1,1,1
30.667636625,0,0,0,1,1,1
30.667641875,0,1,0,1,1,1
30.667647125,0,0,0,1,1,1
30.667652375,0,1,0,1,1,1
30.667657625,0,0,0,1,1,1
30.667662875,0,1,0,1,1,1
30.667668125,0,0,0,1,1,1
30.667673375,0,1,0,1,1,1
30.667678500,0,0,0,1,1,1
30.667683875,0,1,0,1,1,1
30.667689000,0,0,0,1,1,1
30.667689625,0,0,1,1,1,1
30.667690000,0,0,0,1,1,1
30.667694375,0,1,0,1,1,1
30.667699500,0,0,0,1,1,1
30.667719500,0,1,0,1,1,1
30.667724625,0,0,0,1,1,1
30.667730000,0,1,0,1,1,1
30.667735125,0,0,0,1,1,1
30.667740500,0,1,0,1,1,1
30.667745625,0,0,0,1,1,1
30.667751000,0,1,0,1,1,1
30.667756125,0,0,0,1,1,1
30.667761375,0,1,0,1,1,1
30.667766625,0,0,0,1,1,1
30.667771875,0,1,0,1,1,1
30.667777125,0,0,0,1,1,1
30.667782375,0,1,0,1,1,1
30.667787500,0,0,0,1,1,1
30.667792875,0,1,0,1,1,1
30.667798000,0,0,0,1,1,1
30.667798625,0,0,1,1,1,1
30.667799000,0,0,0,1,1,1
30.667803375,0,1,0,1,1,1
30.667808500,0,0,0,1,1,1
30.667828500,0,1,0,1,1,1
30.667833625,0,0,0,1,1,1
30.667839000,0,1,0,1,1,1
30.667844125,0,0,0,1,1,1
30.667849500,0,1,0,1,1,1
30.667854625,0,0,0,1,1,1
30.667860000,0,1,0,1,1,1
30.667865125,0,0,0,1,1,1
30.667870375,0,1,0,1,1,1
30.667875625,0,0,0,1,1,1
30.667880875,0,1,0,1,1,1
30.667886125,0,0,0,1,1,1
30.667891375,0,1,0,1,1,1
30.667896625,0,0,0,1,1,1
30.667901875,0,1,0,1,1,1
30.667907000,0,0,0,1,1,1
30.667907625,0,0,1,1,1,1
30.667908000,0,0,0,1,1,1
30.667912375,0,1,0,1,1,1
30.667917500,0,0,0,1,1,1
30.667937500,0,1,0,1,1,1
30.667942750,0,0,0,1,1,1
30.667948000,0,1,0,1,1,1
30.667953125,0,0,0,1,1,1
30.667958500,0,1,0,1,1,1
30.667963625,0,0,0,1,1,1
30.667969000,0,1,0,1,1,1
30.667974125,0,0,0,1,1,1
30.667979500,0,1,0,1,1,1
30.667984625,0,0,0,1,1,1
30.667989875,0,1,0,1,1,1
30.667995125,0,0,0,1,1,1
30.668000375,0,1,0,1,1,1
30.668005625,0,0,0,1,1,1
30.668010875,0,1,0,1,1,1
30.668016000,0,0,0,1,1,1
30.668016625,0,0,1,1,1,1
30.668017000,0,0,0,1,1,1
30.668021375,0,1,0,1,1,1
30.668026500,0,0,0,1,1,1
30.668046500,0,1,0,1,1,1
30.668051750,0,0,0,1,1,1
30.668057000,0,1,0,1,1,1
30.668062125,0,0,0,1,1,1
30.668067500,0,1,0,1,1,1
30.668072625,0,0,0,1,1,1
30.668078000,0,1,0,1,1,1
30.668083125,0,0,0,1,1,1
30.668088500,0,1,0,1,1,1
30.668093625,0,0,0,1,1,1
30.668098875,0,1,0,1,1,1
30.668104125,0,0,0,1,1,1
30.668109375,0,1,0,1,1,1
30.668114625,0,0,0,1,1,1
30.668119875,0,1,0,1,1,1
30.668125000,0,0,0,1,1,1
30.668125625,0,0,1,1,1,1
30.668126000,0,0,0,1,1,1
30.668130375,0,1,0,1,1,1
30.668135500,0,0,0,1,1,1
30.668155500,0,1,0,1,1,1
30.668160750,0,0,0,1,1,1
30.668166000,0,1,0,1,1,1
30.668171125,0,0,0,1,1,1
30.668176500,0,1,0,1,1,1
30.668181625,0,0,0,1,1,1
30.668187000,0,1,0,1,1,1
30.668192125,0,0,0,1,1,1
30.668197500,0,1,0,1,1,1
30.668202625,0,0,0,1,1,1
30.668207875,0,1,0,1,1,1
30.668213125,0,0,0,1,1,1
30.668218375,0,1,0,1,1,1
30.668223625,0,0,0,1,1,1
30.668228875,0,1,0,1,1,1
30.668234125,0,0,0,1,1,1
30.668234625,0,0,1,1,1,1
30.668235000,0,0,0,1,1,1
30.668239375,0,1,0,1,1,1
30.668244500,0,0,0,1,1,1
30.668264500,0,1,0,1,1,1
30.668269750,0,0,0,1,1,1
30.668275000,0,1,0,1,1,1
30.668280250,0,0,0,1,1,1
30.668285500,0,1,0,1,1,1
30.668290625,0,0,0,1,1,1
30.668296000,0,1,0,1,1,1
30.668301125,0,0,0,1,1,1
30.668306500,0,1,0,1,1,1
30.668311625,0,0,0,1,1,1
30.668317000,0,1,0,1,1,1
30.668322125,0,0,0,1,1,1
30.668327375,0,1,0,1,1,1
30.668332625,0,0,0,1,1,1
30.668337875,0,1,0,1,1,1
30.668343125,0,0,0,1,1,1
30.668343625,0,0,1,1,1,1
30.668344000,0,0,0,1,1,1
30.668348375,0,1,0,1,1,1
30.668353500,0,0,0,1,1,1
30.668373500,0,1,0,1,1,1
30.668378750,0,0,0,1,1,1
30.668384000,0,1,0,1,1,1
30.668389250,0,0,0,1,1,1
30.668394500,0,1,0,1,1,1
30.668399625,0,0,0,1,1,1
30.668405000,0,1,0,1,1,1
30.668410125,0,0,0,1,1,1
30.668415500,0,1,0,1,1,1
30.668420625,0,0,0,1,1,1
30.668426000,0,1,0,1,1,1
30.668431125,0,0,0,1,1,1
30.668436375,0,1,0,1,1,1
30.668441625,0,0,0,1,1,1
30.668446875,0,1,0,1,1,1
30.668452125,0,0,0,1,1,1
30.668452625,0,0,1,1,1,1
30.668453000,0,0,0,1,1,1
30.668457375,0,1,0,1,1,1
30.668462625,0,0,0,1,1,1
30.668482500,0,1,0,1,1,1
30.668489625,0,1,1,1,1,1
30.710477000,0,1,0,1,1,1
30.710483625,0,0,0,1,1,1
30.710484125,0,0,1,1,1,1
30.710489000,0,1,1,1,1,1
30.710494125,0,0,1,1,1,1
30.710499500,0,1,1,1,1,1
30.710504625,0,0,1,1,1,1
30.710509875,0,1,1,1,1,1
30.710515125,0,0,1,1,1,1
30.710515500,0,0,0,1,1,1
30.710520375,0,1,0,1,1,1
30.710525625,0,0,0,1,1,1
30.710530875,0,1,0,1,1,1
30.710536125,0,0,0,1,1,1
30.710541375,0,1,0,1,1,1
30.710546500,0,0,0,1,1,1
30.710551875,0,1,0,1,1,1
30.710557000,0,0,0,1,1,1
30.710562375,0,1,0,1,1,1
30.710567500,0,0,0,1,1,1
30.710568125,0,0,1,1,1,1
30.710568750,0,0,0,1,1,1
30.710572875,0,1,0,1,1,1
30.710578000,0,0,0,1,1,1
30.710612750,0,1,0,1,1,1
30.710617875,0,0,0,1,1,1
30.710623250,0,1,0,1,1,1
30.710628375,0,0,0,1,1,1
30.710629000,0,0,1,1,1,1
30.710633750,0,1,1,1,1,1
30.710638875,0,0,1,1,1,1
30.710639375,0,0,0,1,1,1
30.710644250,0,1,0,1,1,1
30.710649375,0,0,0,1,1,1
30.710654625,0,1,0,1,1,1
30.710659875,0,0,0,1,1,1
30.710665125,0,1,0,1,1,1
30.710670375,0,0,0,1,1,1
